file_name	file_id
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_D09_730338.hg18.seg.txt	8f844341-d389-4300-890f-558d27543ed1
TCGA-CQ-6219-01A-01-TS1.88068a99-b7ba-4712-9663-705c4e6cafca.svs	a10baee8-f96c-4c85-8f09-f9d07cd86bb4
ERCC5-R-C_GBL1113821.tif	26eafd03-88dd-40cb-be3d-51117e6562a7
nationwidechildrens.org_biospecimen.TCGA-CN-4727.xml	3d89cb1b-8d40-4713-a627-5650c6e287f7
PEAKY_p_TCGA_b164_SNP_N_GenomeWideSNP_6_C11_863738.hg18.seg.txt	1fd093eb-40e8-473c-ac7a-d84081ae66a7
bcgsc.ca.TCGA-CV-7407.bcgsc.ca.indel.vcf	045a0210-decf-426e-8e7f-aaa6b72c315c
6929806064_R03C01_Grn.idat	7d551389-5f57-4462-9286-f5a7a14845be
bcgsc.ca.TCGA-CN-5363.bcgsc.ca.indel.vcf	530d70af-96cc-4989-94b1-55920b0048cd
Stathmin-R-V_GBL1113625.tif	f0dfa2da-3a35-4f8b-8872-60423e25739b
TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_C05_913956.tangent.copynumber.data.txt	df7a746d-e45e-4014-861d-f68545c5cc65
6285633071_R02C01_Red.idat	c5009230-d6df-43d7-9bc3-4b9ff4724831
Acetyl-a-Tubulin-Lys40-R-E_GBL9022463.tif	1a32f547-d0e4-4145-bc9b-9fe9aa5be15f
unc.edu.d2aace76-8b2d-4b26-8d10-ca4cf14ef868.1491497.rsem.genes.results	058b6f64-5575-41a3-bf79-130d36027dc4
TCGA-CV-7414-10A-01D-2317_120710_SN590_0165_BC0VU7ACXX_s_7_rg.sorted.bam	2f7acc14-13c2-4d7a-8ba8-6f6e9d6e12b6
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_C05_730396.hg18.seg.txt	6db4faaf-ef0a-4710-ae7f-d4daf4cf02d6
bcgsc.ca.TCGA-CV-7406.bcgsc.ca.indel.vcf	8151c14b-2d0d-43ad-976e-df03ac304b25
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_E06_809146.CEL	5ba3facc-eb98-4cab-b5f2-fe1127ae1d07
UNCID_887015.TCGA-CV-7095-01A-21R-2016-07.111115_UNC15-SN850_0146_AD078TACXX_ATCACG_L002_2.trimmed.annotated.translated_to_genomic.exon.quantification.txt	60a6a3d6-b690-4612-9e43-350458d12252
UNCID_1080474.TCGA-CN-6998-01A-23R-2016-07.111110_UNC10-SN254_0302_AD07J1ACXX_TAGCTT_L003_2.trimmed.annotated.translated_to_genomic.exon.quantification.txt	7d7f3e30-5a44-4ff9-a4e5-0cc062d565db
Smad3-R-V_GBL9022279.txt	821e5250-43f7-414a-a6f6-fd1c9b6ffb05
TCGA-CV-6961-01A-21R-1914-13_mirna.bam	90e397e3-d4c3-46c7-9460-e7a6e0c29098
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_C01_809184.ismpolish.data.txt	37030ad5-8b34-492b-863b-8c1ca3a8faa5
Bcl-2-M-V_GBL9022304.tif	20561bdc-9aeb-42a7-861d-a6e8ed6ea3ee
TCGA-CV-6960-11A-01-TS1.bbe7303c-1b7a-47e6-861d-893e7ca272ae.svs	15150980-e949-45cc-9a7c-5f4448d5ec9a
UNCID_1487596.6243108f-1333-4198-b3af-aec72618ed19.sorted_genome_alignments.bam	64a70f8f-a6f1-4d3b-97eb-7ee620427dc8
UNCID_2200548.6ab12cc9-61c7-447c-897d-612075781c72.111116_UNC10-SN254_0305_BD07BUACXX_7_ATCACG.tar.gz	8f07ada6-c2b7-474e-8aac-fac995b8c2a2
MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_D05_932760.nocnv_hg18.seg.txt	32e242f9-6786-496c-970a-908d309705c0
UNCID_2207201.97891596-1e24-435b-aec0-29bee5f3cb04.110720_UNC14-SN744_0144_AC0404ABXX_8.tar.gz	23238b08-aa91-46a3-b147-91185a5fae3f
MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_D01_932710.hg19.seg.txt	9c1b848c-3fbe-4929-bcfc-3a982ea21731
UNCID_1054490.TCGA-CR-7368-01A-11R-2132-07.120312_UNC12-SN629_0193_BD0UPJACXX_CGATGT_L002_2.trimmed.annotated.gene.quantification.txt	ce3e34e9-21c1-4429-80f5-c8fa2fd9ee7a
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_D01_831536.nocnv_hg18.seg.txt	6b23f521-634b-441d-8662-471533d91ac7
TCGA-CN-6019_00769a89-ffc5-46f5-a42e-25b3eae886c2_424fb678-3744-4165-b4b3-daffa0319990.indel.capture.tcga.vcf	2b3f3875-4116-41a3-8f86-7a0e5f0f2a63
unc.edu.1bd2c2ee-eb5b-41e6-b106-8038b88a24ca.1749234.bt.exon_quantification.txt	781c4986-a9c6-4be0-b9ff-94e7d62dc4f8
TCGA-BA-5153-01A-01R-1435-13.hg19.mirbase20.mirna.quantification.txt	061d8eff-f661-4c77-8838-a727d1c18e3d
bcgsc.ca.TCGA-CN-5361.bcgsc.ca.snv.vcf	4261adcd-c5d9-4528-a09c-189266f81d15
C495.TCGA-CV-6959-11A-01D-1912-08.4.bam	ecb61a0f-a96f-4b2a-aec0-edc019b20207
bcgsc.ca.TCGA-CQ-6224.bcgsc.ca.snv.vcf	505867aa-b4d7-4354-8e78-3c224b8860eb
6285650036_R01C01_Grn.idat	701d0906-bc3c-4f50-95b1-22a27106cace
Bax-R-V_GBL9022181.txt	d3ddce12-b742-4bba-9212-b93757dfc0c6
FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_A07_777768.byallele.copynumber.data.txt	f709b34c-3c11-4039-91b4-900209501948
MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_H01_932844.nocnv_hg19.seg.txt	f9a48b12-45eb-4ee7-981e-4018f764d00f
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_E02_734722.CEL	57b27135-5fdf-4f2f-b4f0-630c423d2c48
VEGFR2-R-V_GBL1113910.tif	899ddea8-5ec7-4858-82af-731314769ca6
C495.TCGA-CV-7432-10A-01D-2129-08.1.bam	0cb21596-b6f8-401f-aacf-b4bfade985ef
6264496115_R06C02_Red.idat	25eef234-88ad-4341-8cf3-956f9c5c76fa
UNCID_1107680.TCGA-CV-7432-11A-01R-2132-07.120402_UNC16-SN851_0143_AC0MAHACXX_CAGATC_L003_2.trimmed.annotated.translated_to_genomic.exon.quantification.txt	3d788727-3c7d-4c5e-9a28-4fbe2f0e6333
PARP_cleaved-M-E_GBL9022317.tif	7b9c5c1d-c4f8-4e14-86b9-3369bae7bcd8
jhu-usc.edu_HNSC.HumanMethylation450.1.lvl-2.TCGA-CN-4731-01A-01D-1433-05.txt	f784d077-4682-4fec-b1e7-4c8457613cba
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_F09_831642.nocnv_hg18.seg.txt	c3e204ee-132e-43fc-ab38-ce75ca51ba35
TCGA-CR-5248.ce631af1-48d5-4333-8477-e05961e6ff04.pdf	8629a3a7-755b-4af8-aa87-ed617e694a98
TCGA-CV-7095_e4aba107-a048-46e5-b0aa-901f076b6f61_8b5bfd48-6872-43dc-8c75-4c56f159eed4.oxoG.snp.capture.tcga.vcf	1e3f1431-6ddd-4210-a2bc-e7c2ddc920f7
TCGA-CV-6939-01A-11R-1914-13.mirna.quantification.txt	561f97e8-5781-44ce-929e-56d6a9a0d4c9
CLUBS_p_TCGA_186_188_SNP_N_GenomeWideSNP_6_B05_913998.hg18.seg.txt	0111a9b5-f01c-487d-90c2-44018931339a
jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CV-7247-01A-11D-2014-05.txt	be98ae8d-b491-4a3d-b26e-fa5164c740fc
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_G05_809224.hg18.seg.txt	ea1ffaf2-dc08-44ca-a64a-d808ba9f389b
TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_B11_913936.ismpolish.data.txt	9e75255b-5ac7-44e9-8853-71d36ac4c588
mdanderson.org_HNSC.MDA_RPPA_Core.SuperCurve.Level_2.89f8e68e-61fa-44d5-8fa7-7a7569e1079d.txt	55794071-57a2-4019-9bb9-a0f8dc00d6ff
jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CV-5970-11A-01D-1684-05.txt	fff8da1f-3a41-42e3-a7d7-37d1a21d982e
UNCID_1494190.d10ce5a7-da57-407f-8ec8-6efd0072cf28.sorted_genome_alignments.bam	9698c9ac-d4c9-4ad9-b450-4e3c0c42e9ec
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_G11_730370.nocnv_hg19.seg.txt	388e3666-9526-415e-9c1b-41a2d18ec5ea
unc.edu.e2fe152c-00c0-42f3-82c9-97c0f985d246.1483213.rsem.isoforms.results	090a45d4-1a75-4c83-98fb-b758f198c8e3
Akt_pS473-R-V_GBL9022173.tif	40654277-c459-4668-81d1-8995ee22bcf7
TCGA-CQ-6221-01A-01-BS1.ee876352-3ddd-4611-8099-20908ced8bc5.svs	42b42c4f-f3c1-43dd-97b5-082466ddae34
bcgsc.ca.TCGA-IQ-7632.bcgsc.ca.indel.vcf	55a356d7-d5d1-46c2-a414-e6140b0fc4cd
bcgsc.ca.TCGA-CN-5365.bcgsc.ca.indel.vcf	fffd723f-cf56-4743-9b8d-8ef4f629e84c
5775446051_R01C02_Red.idat	c4877868-ab29-4452-bc25-23eced23dfbd
UNCID_1014044.TCGA-CV-5439-01A-01R-1686-07.111116_UNC10-SN254_0305_BD07BUACXX_TTAGGC_L005_2.trimmed.annotated.translated_to_genomic.exon.quantification.txt	34da79a7-3e3b-45b1-bb3b-fd8db41edf6e
TCGA-BA-A4IH-01A-11R-A25Z-13.mirna.quantification.txt	c34bd118-4c36-4b75-b840-afb9031e6a92
TCGA-CV-7411-01A-11D-2317_120730_SN1222_0140_AC11GKACXX_s_5_rg.sorted.bam	7db9b308-952d-4c12-98c4-9de1f4b9fbd2
EPPK1-M-C_GBL9022399.tif	211f9beb-83fb-45d7-8db9-9a9c42bb2032
TCGA-CR-6487_d4df06d7-97e1-4f22-83a7-993fdcd3a4da_fc5e7544-cc5f-4877-b0c3-82221acd39b6.oxoG.snp.capture.tcga.vcf	7c0dca2f-06b2-4604-8be9-3d207365c3ed
TCGA-CN-5367-01A-01R-1435-13_mirna.bam	d0981c5b-7d28-40c7-9f8f-c73f67898293
TCGA-CN-4733_12880a34-83d1-4075-b62a-9fc61d18ca09_7e2313fe-649e-42fd-8899-c002e6112c3f.indel.capture.tcga.vcf	ed2860a6-cc52-4eb2-a9fb-8125bf6f3394
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_G04_730340.raw.copynumber.data.txt	0d6e0897-e760-459c-b3ab-24ceda216b1f
TCGA-CQ-6220_65e67eda-16a4-4dfd-94a9-546c76d94a02_7a2a9850-af1f-4b45-a5da-5d1952c42558.oxoG.snp.capture.tcga.vcf	3fc509e4-c5fa-4f1a-8cf5-af3390bfd2c6
unc.edu.0410c6b3-7161-4af3-8427-a378b5d5c8aa.1488350.junction_quantification.txt	8358478f-1fdd-497f-afd1-6ee4f2239f9d
FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_E07_777780.tangent.copynumber.data.txt	d7b974d8-4002-4f80-90a1-0951af20731f
GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_F01_809276.ismpolish.data.txt	d9e702c7-a28a-4f38-92fc-9970d9436819
PEAKY_p_TCGA_b164_SNP_N_GenomeWideSNP_6_D03_863736.nocnv_hg19.seg.txt	b782e1a4-6563-4e4d-ad35-950cdef25e0e
TCGA-CV-6945-01A-11R-1914-13.hg19.mirbase20.mirna.quantification.txt	9d744997-9b91-432a-a10b-e670f5e0bd18
6929671030_R04C02_Grn.idat	d05c1cbc-f56e-41c1-84b6-bf7a5ff612af
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_C04_730490.nocnv_hg18.seg.txt	4f7462d8-352b-4c44-bbd3-f30b5ecf866b
BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_D08_863246.hg19.seg.txt	42df9e58-0169-40f1-9b24-415e061e5cfa
unc.edu.c4bd49f9-91f4-43a1-8f15-537f75125f34.1749626.bt.exon_quantification.txt	f041080d-53e0-4fce-be90-3f567510b39f
TCGA-CV-7090-01A-11R-2015-13.hg19.mirbase20.isoform.quantification.txt	47221783-4a49-47b1-804f-9bb3e22d6860
UNCID_2202313.f07ceff2-58b8-413f-bc8c-0ce325c03441.111103_UNC12-SN629_0167_BD09LHACXX_8_TTAGGC.tar.gz	4e8512f6-09c6-4c27-a3e4-10a5be009fca
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_B01_831578.birdseed.data.txt	77f54d23-d7e3-4201-b7b8-3d4bd8f820c4
unc.edu.927aff48-16ef-453a-8639-a44872ea7c1f.1751186.bt.exon_quantification.txt	84efa494-88e7-41d6-bcaa-f497953cc0f3
TCGA-H7-7774_0eb5b79a-e3be-4b19-aef6-74247986aaf6_14396841-202f-433a-bdcc-292b733f535f.indel.capture.tcga.vcf	7a566525-a977-43f2-ba9e-9da6285e8165
TCGA-CQ-6225-01A-11R-1914-13_mirna.bam	72282127-7300-45f0-9499-b0d48a8160b0
CLUBS_p_TCGA_186_188_SNP_N_GenomeWideSNP_6_D12_914164.nocnv_hg18.seg.txt	32b0508b-c63c-476b-ba5f-5bb7ce6e23a8
unc.edu.a2200a85-4bf9-46b8-a7a5-531b14c925ab.1490768.rsem.isoforms.normalized_results	26aa3927-ff2a-469e-a539-f3211aefc4cb
UNCID_2202415.cb6a66a2-b102-4dee-a070-a3ed87b791ac.111103_UNC12-SN629_0167_BD09LHACXX_6_TTAGGC.tar.gz	7aeafd8c-31a0-4f4b-8381-23edaaa3dc13
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_F11_730352.tangent.copynumber.data.txt	db325149-25c6-4012-9552-4f34bcf02aea
TCGA-CQ-7065-01A-11D-2317-26_AC11GKACXX---TCGA-CQ-7065-10A-01D-2317-26_AC0VNFACXX---VariantCalling.vcf	ae6a13a4-b191-4813-8ef7-19a4dad3d7d2
unc.edu.770caa6f-9cde-413c-ba7a-02c0e0e1fc5f.1750429.bt.exon_quantification.txt	34467f3c-1882-4664-bc31-1c91ce440a20
TCGA-CR-7385-01A-11R-2015-13_mirna.bam	5bebd9d1-5b33-4475-a8aa-7f20bc3d9c7a
TCGA-CV-6959_ff4cc4f1-9897-4d04-a3f6-c28a9b928b7a_dce738e5-e89f-49f0-aba7-710755af0c70.indel.capture.tcga.vcf	76d82824-92eb-43d7-b83c-8dbd7be6a24a
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_B01_831578.nocnv_hg18.seg.txt	f9550ad2-fd50-4b29-aabc-0679f21672c7
FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_G02_777828.byallele.copynumber.data.txt	167a8a8c-2788-433f-821b-e7a417516a08
TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_B04_913870.birdseed.data.txt	428ac001-2775-4b0a-a54e-3d22e7958c03
TCGA-CV-7263_19a07472-c8b9-4a34-b2cb-11ace35e7903_d7331dbc-eaef-46db-be3f-7e6864aaaa82.oxoG.snp.capture.tcga.vcf	84f72319-4167-4a3c-aa79-21de4d3e7b61
mdanderson.org_HNSC.MDA_RPPA_Core.protein_expression.Level_3.996b9719-6155-485f-9dad-f4b56e736d58.txt	807ba1b7-16e2-4bb9-b582-516e03ce62fe
TCGA-BA-6872_182b2a39-4881-402a-a907-b51aa114584a_1f4ec99a-77d9-437c-b7d0-d67a65109078.oxoG.snp.capture.tcga.vcf	d6187724-410c-47fd-b4b8-0b5220663dab
nationwidechildrens.org_biospecimen.TCGA-BA-5558.xml	71ea3843-b6b1-4579-8ebc-9da7cccb914c
bcgsc.ca.TCGA-CN-5356.bcgsc.ca.snv.vcf	4f99404b-7f27-4fdc-b3b0-1d74f2c9eead
SETD2-R-E_GBL1113915.tif	47fc6671-dda2-4eaf-8874-d41cc7dd0e42
TCGA-BA-5559-01A-01D-1509-02_BD0T5FACXX---TCGA-BA-5559-10A-01D-1509-02_BD0T87ACXX---VariantCalling.vcf	ef093b69-0cd1-4e26-9c16-79bdbd43fd57
FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_C09_777804.tangent.copynumber.data.txt	e75ca441-d7c3-441b-a369-a2951d6158ac
GSK3-alpha-beta-M-V_GBL1113747.txt	7ee46c3a-19b0-4772-88d8-a4cc6932c92b
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_A03_734762.ismpolish.data.txt	d130b077-59e6-48d3-a3ac-640e908458fd
TCGA-CV-5442_4d42594f-c1f4-45ed-8bd2-7701f914d33c_7483ff71-6673-41d5-814c-f4657603964c.indel.capture.tcga.vcf	14353364-e503-420e-8487-a769c050712d
unc.edu.1906f4b3-d226-4570-bbce-f2cbbb1d5ec2.1505167.rsem.isoforms.normalized_results	b55777f9-2387-41e9-b2dd-42649b8536f5
TCGA-CN-5355-01A-01R-1435-13_mirna.bam	1db9e59b-2547-498a-9da7-295b3c226a9a
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_G12_831650.ismpolish.data.txt	04e920d6-2e4a-4e8a-b54e-1c14322539ea
TCGA-D6-6823-01A-11R-1914-13.isoform.quantification.txt	95f3c7d8-63be-4017-baa1-c789183c31f9
TCGA-BA-4077-01B-01D-1431-02_BD0RGYACXX---TCGA-BA-4077-10A-01D-1431-02_BD0RGYACXX---Segment.tsv	66f389c3-5a4d-4b95-a883-5d4d71b19b28
FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_F05_777894.ismpolish.data.txt	8257dd44-902f-4203-a11a-2493344b0bf8
unc.edu.25730694-0e48-4f92-aaf5-f7a2663a8c05.1505667.rsem.genes.normalized_results	de66f691-9de3-4cba-b0c7-8c1053c01797
FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_B11_777946.CEL	35464f84-fcc5-408a-b628-e79494b412aa
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_B08_831490.nocnv_hg18.seg.txt	66921a43-6ac1-4dca-919b-82176bbaa830
TCGA-CN-4733-01A-02D-1868-02_AC0J25ACXX---TCGA-CN-4733-10A-01D-1868-02_AC0VLAACXX---VariantCalling.vcf	f819d446-33a7-4985-ae62-798b9c8e9be4
nationwidechildrens.org_auxiliary.TCGA-CV-6948.xml	7f0c2ad0-abfc-4e19-bdaa-cca7aa7ea9f9
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_D01_730410.hg19.seg.txt	7aa59863-a46c-43b3-9177-a5c0f0b7f881
6285650016_R06C01_Red.idat	f96fa23c-cf40-4024-b12c-a875628923dc
TCGA-CX-7085_4f6ee10b-246d-49cd-8b60-01dcb175e634_2daef6fc-3028-4843-a302-e38d33d7461f.indel.capture.tcga.vcf	56b3e23d-0e05-4933-9138-e6f7ef2871c9
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_D12_734636.byallele.copynumber.data.txt	91036266-814b-4858-bc34-70b59ecac3bd
UNCID_2194409.2732d521-08a8-4afb-b38f-8f9555292760.120402_UNC16-SN851_0143_AC0MAHACXX_3_CAGATC.tar.gz	860ae844-bcac-4141-863f-dcef9f34026a
unc.edu.91c91d67-c3a4-40ab-9342-5a4208703d51.1492891.rsem.isoforms.normalized_results	d9f5b250-375e-4c18-9cb5-bc1a13dc72f6
TCGA-CX-7086-01A-11R-2080-13.hg19.mirbase20.isoform.quantification.txt	f5380134-cd34-4d44-94bb-17913955c0c0
unc.edu.4f6060d8-e47b-40e6-8700-6769cb5bb969.1501536.rsem.isoforms.results	37a30dd5-2d65-47c3-a974-3ce9253d5923
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_E09_831576.nocnv_hg19.seg.txt	91779058-b737-43e3-8e2c-5b4766a7e194
TCGA-HD-7754_233ecdc4-0b42-4533-8908-64ac7d3ac33b_6dc263f5-fd86-46d4-a8db-2d147aa1c727.oxoG.snp.capture.tcga.vcf	105568e3-bd4d-4e88-be75-1e8a237f2bc4
ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B10_734774.birdseed.data.txt	a045ad05-665f-442e-b4d2-1e974650818e
BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_E05_863272.hg19.seg.txt	4f73003b-16e9-473b-8d41-c1c353ea62c7
nationwidechildrens.org_biospecimen.TCGA-CN-4722.xml	92726603-4ef7-4cca-a0fd-075f04d47a2d
unc.edu.f9b48ee1-476d-49bd-8a92-1b1905fc0059.1497610.rsem.genes.results	3e7d46fb-3c8d-41aa-9a60-f7d1bd5b4c58
TCGA-D6-6517_D_primary_blood.vcf	ebaffcd8-96be-492e-b0d9-5a7c47e12b91
MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_F11_932782.raw.copynumber.data.txt	65d16cb8-270f-453b-9498-440540ceb349
TCGA-CN-5363-01A-01R-1435-13_mirna.bam	685f98cb-ffcf-47f3-9667-1e9e3c3a6a20
TCGA-DQ-7591_4068a2fc-452d-4b2c-88d8-72d30097527b_91a5e873-7f52-493c-8b6c-95933c192325.indel.capture.tcga.vcf	e922f537-fb9a-4417-bc59-fc2fabd6fc2d
BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_A11_730342.tangent.copynumber.data.txt	c5ec9f8a-2248-48a5-8735-779d24ec240c
Chk1-M-C_GBL1113736.txt	fe996c08-2037-4261-a999-50dbb5427500
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_D01_831536.tangent.copynumber.data.txt	e592748e-70bb-4481-bc4f-d8f6c97b32b7
MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_C10_831640.hg18.seg.txt	93a6aaf8-8f10-4efd-9fc5-196012381bf6
TCGA-CV-5973-01A-11R-1685-13_mirna.bam	78481d94-6c29-495c-8d55-de015ed232b4
